"SampleFk","TripID","StationID","CollectionDateTime","SampleType","QAQCType","QAQCMatchingSampleFk","Notes","SurfaceFk"
37838,"LP151012","LPCRDT07",2015-10-07 10:15:00,"Phytoplankton",,,,5140
41865,"LP151012","LPCRDT07",2015-10-07 10:15:00,"Zooplankton",,,,5140
765,"LP151012","LPCR-249",2015-10-07 15:00:00,"Major Ions",,,,5141
15027,"LP151012","LPCR-249",2015-10-07 15:00:00,"Nutrients",,,,5141
37839,"LP151012","LPCR-249",2015-10-07 15:00:00,"Phytoplankton",,,,5141
41866,"LP151012","LPCR-249",2015-10-07 15:00:00,"Zooplankton",,,,5141
41867,"LP151012","LPCR0024",2015-10-12 10:30:00,"Zooplankton",,,,5142
3839,"LP151012","LPCR0024",2015-10-12 10:30:00,"Major Ions",,,,5142
15028,"LP151012","LPCR0024",2015-10-12 10:30:00,"Nutrients",,,,5142
37840,"LP151012","LPCR0024",2015-10-12 10:30:00,"Phytoplankton",,,,5142
41868,"LP151012","LPCR0024",2015-10-12 10:30:00,"Zooplankton",,,,5142
3840,"LP151012","LPCR0024",2015-10-12 10:30:00,"Major Ions",,,,5142
15029,"LP151012","LPCR0024",2015-10-12 10:30:00,"Nutrients",,,,5142
3841,"LP151012","LPCR0024",2015-10-12 10:30:00,"Major Ions",,,,5142
15030,"LP151012","LPCR0024",2015-10-12 10:30:00,"Nutrients",,,,5142
849,"LP151216","LPCRDT01",2015-12-15 11:00:00,"Major Ions",,,,5143
15055,"LP151216","LPCRDT01",2015-12-15 11:00:00,"Nutrients",,,,5143
37841,"LP151216","LPCRDT01",2015-12-15 11:00:00,"Phytoplankton",,,,5143
41869,"LP151216","LPCRDT01",2015-12-15 11:00:00,"Zooplankton",,,,5143
766,"LP151216","LPCR-249",2015-12-15 13:30:00,"Major Ions",,,,5144
15056,"LP151216","LPCR-249",2015-12-15 13:30:00,"Nutrients",,,,5144
37842,"LP151216","LPCR-249",2015-12-15 13:30:00,"Phytoplankton",,,,5144
41870,"LP151216","LPCR-249",2015-12-15 13:30:00,"Zooplankton",,,,5144
41871,"LP151216","LPCR0024",2015-12-16 13:20:00,"Zooplankton",,,,5145
3842,"LP151216","LPCR0024",2015-12-16 13:20:00,"Major Ions",,,,5145
15049,"LP151216","LPCR0024",2015-12-16 13:20:00,"Nutrients",,,,5145
37843,"LP151216","LPCR0024",2015-12-16 13:20:00,"Phytoplankton",,,,5145
41872,"LP151216","LPCR0024",2015-12-16 13:20:00,"Zooplankton",,,,5145
3843,"LP151216","LPCR0024",2015-12-16 13:20:00,"Major Ions",,,,5145
15050,"LP151216","LPCR0024",2015-12-16 13:20:00,"Nutrients",,,,5145
3844,"LP151216","LPCR0024",2015-12-16 13:20:00,"Major Ions",,,,5145
15051,"LP151216","LPCR0024",2015-12-16 13:20:00,"Nutrients",,,,5145
41873,"LP151216","LPCR0453",2015-12-17 08:20:00,"Zooplankton",,,,5147
4100,"LP151216","LPCR0453",2015-12-17 08:20:00,"Major Ions",,,,5147
15052,"LP151216","LPCR0453",2015-12-17 08:20:00,"Nutrients",,,,5147
37844,"LP151216","LPCR0453",2015-12-17 08:20:00,"Phytoplankton",,,,5147
4101,"LP151216","LPCR0453",2015-12-17 08:20:00,"Major Ions",,,,5147
15053,"LP151216","LPCR0453",2015-12-17 08:20:00,"Nutrients",,,,5147
41874,"LP151216","LPCR0905",2015-12-17 09:55:00,"Zooplankton",,,,5148
4325,"LP151216","LPCR0905",2015-12-17 09:55:00,"Major Ions",,,,5148
15054,"LP151216","LPCR0905",2015-12-17 09:55:00,"Nutrients",,,,5148
37845,"LP151216","LPCR0905",2015-12-17 09:55:00,"Phytoplankton",,,,5148
4326,"LP151216","LPCR0905",2015-12-17 09:55:00,"Major Ions",,,,5148
15043,"LP151216","LPCR0905",2015-12-17 09:55:00,"Nutrients",,,,5148
41875,"LP151216","LPSJR193",2015-12-17 12:00:00,"Zooplankton",,,,5151
1579,"LP151216","LPSJR193",2015-12-17 12:00:00,"Major Ions",,,,5151
15044,"LP151216","LPSJR193",2015-12-17 12:00:00,"Nutrients",,,,5151
37846,"LP151216","LPSJR193",2015-12-17 12:00:00,"Phytoplankton",,,,5151
1580,"LP151216","LPSJR193",2015-12-17 12:00:00,"Major Ions",,,,5151
15045,"LP151216","LPSJR193",2015-12-17 12:00:00,"Nutrients",,,,5151
41876,"LP151216","LPSJR431",2015-12-17 13:30:00,"Zooplankton",,,,5153
1789,"LP151216","LPSJR431",2015-12-17 13:30:00,"Major Ions",,,,5153
15046,"LP151216","LPSJR431",2015-12-17 13:30:00,"Nutrients",,,,5153
37847,"LP151216","LPSJR431",2015-12-17 13:30:00,"Phytoplankton",,,,5153
1790,"LP151216","LPSJR431",2015-12-17 13:30:00,"Major Ions",,,,5153
15047,"LP151216","LPSJR431",2015-12-17 13:30:00,"Nutrients",,,,5153
1806,"LP151216","LPSJR530",2015-12-17 14:05:00,"Major Ions",,,,5154
15048,"LP151216","LPSJR530",2015-12-17 14:05:00,"Nutrients",,,,5154
41877,"LP151216","LPCR1169",2015-12-17 16:30:00,"Zooplankton",,,,5156
4540,"LP151216","LPCR1169",2015-12-17 16:30:00,"Major Ions",,,,5156
15037,"LP151216","LPCR1169",2015-12-17 16:30:00,"Nutrients",,,,5156
37848,"LP151216","LPCR1169",2015-12-17 16:30:00,"Phytoplankton",,,,5156
4541,"LP151216","LPCR1169",2015-12-17 16:30:00,"Major Ions",,,,5156
15038,"LP151216","LPCR1169",2015-12-17 16:30:00,"Nutrients",,,,5156
41878,"LP151216","LPCR1679",2015-12-18 10:45:00,"Zooplankton",,,,5160
44,"LP151216","LPCR1679",2015-12-18 10:45:00,"Major Ions",,,,5160
15039,"LP151216","LPCR1679",2015-12-18 10:45:00,"Nutrients",,,,5160
37849,"LP151216","LPCR1679",2015-12-18 10:45:00,"Phytoplankton",,,,5160
45,"LP151216","LPCR1679",2015-12-18 10:45:00,"Major Ions",,,,5160
46,"LP151216","LPCR1679",2015-12-18 10:45:00,"Major Ions","D",45,,5160
15040,"LP151216","LPCR1679",2015-12-18 10:45:00,"Nutrients",,,,5160
15041,"LP151216","LPCR1679",2015-12-18 10:45:00,"Nutrients","D",15040,,5160
41879,"LP151216","LPCR2085",2015-12-18 14:15:00,"Zooplankton",,,,5163
360,"LP151216","LPCR2085",2015-12-18 14:15:00,"Major Ions",,,,5163
15042,"LP151216","LPCR2085",2015-12-18 14:15:00,"Nutrients",,,,5163
37850,"LP151216","LPCR2085",2015-12-18 14:15:00,"Phytoplankton",,,,5163
361,"LP151216","LPCR2085",2015-12-18 14:15:00,"Major Ions",,,,5163
15032,"LP151216","LPCR2085",2015-12-18 14:15:00,"Nutrients",,,,5163
554,"LP151216","LPCR2387",2015-12-18 15:40:00,"Major Ions",,,,5165
15033,"LP151216","LPCR2387",2015-12-18 15:40:00,"Nutrients",,,,5165
41880,"LP151216","LPESC119",2015-12-19 11:20:00,"Zooplankton",,,,5170
1237,"LP151216","LPESC119",2015-12-19 11:20:00,"Major Ions",,,,5170
15034,"LP151216","LPESC119",2015-12-19 11:20:00,"Nutrients",,,,5170
37851,"LP151216","LPESC119",2015-12-19 11:20:00,"Phytoplankton",,,,5170
1238,"LP151216","LPESC119",2015-12-19 11:20:00,"Major Ions",,,,5170
15035,"LP151216","LPESC119",2015-12-19 11:20:00,"Nutrients",,,,5170
1247,"LP151216","LPESC216",2015-12-19 12:05:00,"Major Ions",,,,5172
15036,"LP151216","LPESC216",2015-12-19 12:05:00,"Nutrients",,,,5172
901,"LP160122","LPCRDT04",2016-01-21 11:00:00,"Major Ions",,,,5173
15057,"LP160122","LPCRDT04",2016-01-21 11:00:00,"Nutrients",,,,5173
37852,"LP160122","LPCRDT04",2016-01-21 11:00:00,"Phytoplankton",,,,5173
41881,"LP160122","LPCRDT04",2016-01-21 11:00:00,"Zooplankton",,,,5173
767,"LP160122","LPCR-249",2016-01-21 15:00:00,"Major Ions",,,,5174
15058,"LP160122","LPCR-249",2016-01-21 15:00:00,"Nutrients",,,,5174
37853,"LP160122","LPCR-249",2016-01-21 15:00:00,"Phytoplankton",,,,5174
41882,"LP160122","LPCR-249",2016-01-21 15:00:00,"Zooplankton",,,,5174
41883,"LP160122","LPCR0024",2016-01-22 11:00:00,"Zooplankton",,,,5175
3845,"LP160122","LPCR0024",2016-01-22 11:00:00,"Major Ions",,,,5175
15059,"LP160122","LPCR0024",2016-01-22 11:00:00,"Nutrients",,,,5175
37854,"LP160122","LPCR0024",2016-01-22 11:00:00,"Phytoplankton",,,,5175
41884,"LP160122","LPCR0024",2016-01-22 11:00:00,"Zooplankton",,,,5175
3846,"LP160122","LPCR0024",2016-01-22 11:00:00,"Major Ions",,,,5175
15060,"LP160122","LPCR0024",2016-01-22 11:00:00,"Nutrients",,,,5175
3847,"LP160122","LPCR0024",2016-01-22 11:00:00,"Major Ions",,,,5175
15061,"LP160122","LPCR0024",2016-01-22 11:00:00,"Nutrients",,,,5175
1034,"LP160531","LPCRDT07",2016-05-24 11:00:00,"Major Ions",,,,5176
15062,"LP160531","LPCRDT07",2016-05-24 11:00:00,"Nutrients",,,,5176
37855,"LP160531","LPCRDT07",2016-05-24 11:00:00,"Phytoplankton",,,,5176
41885,"LP160531","LPCRDT07",2016-05-24 11:00:00,"Zooplankton",,,,5176
41886,"LP160531","LPCR-249",2016-05-24 15:45:00,"Zooplankton",,,,5177
768,"LP160531","LPCR-249",2016-05-24 15:45:00,"Major Ions",,,,5177
15063,"LP160531","LPCR-249",2016-05-24 15:45:00,"Nutrients",,,,5177
37856,"LP160531","LPCR-249",2016-05-24 15:45:00,"Phytoplankton",,,,5177
41887,"LP160531","LPCR0024",2016-05-31 11:00:00,"Zooplankton",,,,5178
3848,"LP160531","LPCR0024",2016-05-31 11:00:00,"Major Ions",,,,5178
15064,"LP160531","LPCR0024",2016-05-31 11:00:00,"Nutrients",,,,5178
37857,"LP160531","LPCR0024",2016-05-31 11:00:00,"Phytoplankton",,,,5178
41888,"LP160531","LPCR0024",2016-05-31 11:00:00,"Zooplankton",,,,5178
3849,"LP160531","LPCR0024",2016-05-31 11:00:00,"Major Ions",,,,5178
15065,"LP160531","LPCR0024",2016-05-31 11:00:00,"Nutrients",,,,5178
3850,"LP160531","LPCR0024",2016-05-31 11:00:00,"Major Ions",,,,5178
15066,"LP160531","LPCR0024",2016-05-31 11:00:00,"Nutrients",,,,5178
41889,"LP160606","LPCR0024",2016-06-06 10:20:00,"Zooplankton",,,,5179
3851,"LP160606","LPCR0024",2016-06-06 10:20:00,"Major Ions",,,,5179
15088,"LP160606","LPCR0024",2016-06-06 10:20:00,"Nutrients",,,,5179
37858,"LP160606","LPCR0024",2016-06-06 10:20:00,"Phytoplankton",,,,5179
3852,"LP160606","LPCR0024",2016-06-06 10:20:00,"Major Ions",,,,5179
15089,"LP160606","LPCR0024",2016-06-06 10:20:00,"Nutrients",,,,5179
46313,"LP160606","LPCR0024",2016-06-06 10:20:00,"Zooplankton",,,,5179
3853,"LP160606","LPCR0024",2016-06-06 10:20:00,"Major Ions",,,,5179
15090,"LP160606","LPCR0024",2016-06-06 10:20:00,"Nutrients",,,,5179
3854,"LP160606","LPCR0024",2016-06-06 10:20:00,"Major Ions",,,,5179
15091,"LP160606","LPCR0024",2016-06-06 10:20:00,"Nutrients",,,,5179
41891,"LP160606","LPCR0453",2016-06-06 13:40:00,"Zooplankton",,,,5181
4102,"LP160606","LPCR0453",2016-06-06 13:40:00,"Major Ions",,,,5181
15082,"LP160606","LPCR0453",2016-06-06 13:40:00,"Nutrients",,,,5181
37859,"LP160606","LPCR0453",2016-06-06 13:40:00,"Phytoplankton",,,,5181
4103,"LP160606","LPCR0453",2016-06-06 13:40:00,"Major Ions",,,,5181
15083,"LP160606","LPCR0453",2016-06-06 13:40:00,"Nutrients",,,,5181
41892,"LP160606","LPCR0905",2016-06-06 16:10:00,"Zooplankton",,,,5182
4327,"LP160606","LPCR0905",2016-06-06 16:10:00,"Major Ions",,,,5182
15084,"LP160606","LPCR0905",2016-06-06 16:10:00,"Nutrients",,,,5182
37860,"LP160606","LPCR0905",2016-06-06 16:10:00,"Phytoplankton",,,,5182
4328,"LP160606","LPCR0905",2016-06-06 16:10:00,"Major Ions",,,,5182
15085,"LP160606","LPCR0905",2016-06-06 16:10:00,"Nutrients",,,,5182
1581,"LP160606","LPSJR193",2016-06-06 18:00:00,"Major Ions",,,,5185
15086,"LP160606","LPSJR193",2016-06-06 18:00:00,"Nutrients",,,,5185
37861,"LP160606","LPSJR193",2016-06-06 18:00:00,"Phytoplankton",,,,5185
1582,"LP160606","LPSJR193",2016-06-06 18:00:00,"Major Ions",,,,5185
15087,"LP160606","LPSJR193",2016-06-06 18:00:00,"Nutrients",,,,5185
41894,"LP160606","LPSJR431",2016-06-07 06:55:00,"Zooplankton",,,,5187
1791,"LP160606","LPSJR431",2016-06-07 06:55:00,"Major Ions",,,,5187
15076,"LP160606","LPSJR431",2016-06-07 06:55:00,"Nutrients",,,,5187
37862,"LP160606","LPSJR431",2016-06-07 06:55:00,"Phytoplankton",,,,5187
1792,"LP160606","LPSJR431",2016-06-07 06:55:00,"Major Ions",,,,5187
15077,"LP160606","LPSJR431",2016-06-07 06:55:00,"Nutrients",,,,5187
1817,"LP160606","LPSJR600",2016-06-07 08:15:00,"Major Ions",,,,5189
15078,"LP160606","LPSJR600",2016-06-07 08:15:00,"Nutrients",,,,5189
41895,"LP160606","LPCR1169",2016-06-07 10:40:00,"Zooplankton",,,,5191
4542,"LP160606","LPCR1169",2016-06-07 10:40:00,"Major Ions",,,,5191
15079,"LP160606","LPCR1169",2016-06-07 10:40:00,"Nutrients",,,,5191
37863,"LP160606","LPCR1169",2016-06-07 10:40:00,"Phytoplankton",,,,5191
4543,"LP160606","LPCR1169",2016-06-07 10:40:00,"Major Ions",,,,5191
15080,"LP160606","LPCR1169",2016-06-07 10:40:00,"Nutrients",,,,5191
41896,"LP160606","LPCR1679",2016-06-07 13:20:00,"Zooplankton",,,,5194
47,"LP160606","LPCR1679",2016-06-07 13:20:00,"Major Ions",,,,5194
15081,"LP160606","LPCR1679",2016-06-07 13:20:00,"Nutrients",,,,5194
37864,"LP160606","LPCR1679",2016-06-07 13:20:00,"Phytoplankton",,,,5194
48,"LP160606","LPCR1679",2016-06-07 13:20:00,"Major Ions",,,,5194
15070,"LP160606","LPCR1679",2016-06-07 13:20:00,"Nutrients",,,,5194
41897,"LP160606","LPCR2085",2016-06-07 16:40:00,"Zooplankton",,,,5197
362,"LP160606","LPCR2085",2016-06-07 16:40:00,"Major Ions",,,,5197
15071,"LP160606","LPCR2085",2016-06-07 16:40:00,"Nutrients",,,,5197
37865,"LP160606","LPCR2085",2016-06-07 16:40:00,"Phytoplankton",,,,5197
363,"LP160606","LPCR2085",2016-06-07 16:40:00,"Major Ions",,,,5197
15072,"LP160606","LPCR2085",2016-06-07 16:40:00,"Nutrients",,,,5197
41898,"LP160606","LPCR2387",2016-06-07 18:15:00,"Zooplankton",,,,5199
555,"LP160606","LPCR2387",2016-06-07 18:15:00,"Major Ions",,,,5199
15073,"LP160606","LPCR2387",2016-06-07 18:15:00,"Nutrients",,,,5199
37866,"LP160606","LPCR2387",2016-06-07 18:15:00,"Phytoplankton",,,,5199
556,"LP160606","LPCR2387",2016-06-07 18:15:00,"Major Ions",,,,5199
15074,"LP160606","LPCR2387",2016-06-07 18:15:00,"Nutrients",,,,5199
797,"LP160606","LPCR2555",2016-06-08 08:30:00,"Major Ions",,,,5200
15075,"LP160606","LPCR2555",2016-06-08 08:30:00,"Nutrients",,,,5200
1272,"LP160606","LPESC273",2016-06-08 14:30:00,"Major Ions",,,,5201
15067,"LP160606","LPESC273",2016-06-08 14:30:00,"Nutrients",,,,5201
41899,"LP160606","LPESC119",2016-06-08 16:00:00,"Zooplankton",,,,5203
1239,"LP160606","LPESC119",2016-06-08 16:00:00,"Major Ions",,,,5203
15068,"LP160606","LPESC119",2016-06-08 16:00:00,"Nutrients",,,,5203
37867,"LP160606","LPESC119",2016-06-08 16:00:00,"Phytoplankton",,,,5203
17498,"LP160606","LPESC119",2016-06-08 16:00:00,"Major Ions",,,,5203
18344,"LP160606","LPESC119",2016-06-08 16:00:00,"Nutrients",,,,5203
1240,"LP160606","LPESC119",2016-06-08 16:00:00,"Major Ions",,,,5203
15069,"LP160606","LPESC119",2016-06-08 16:00:00,"Nutrients",,,,5203
874,"LP160720","LPCRDT03",2016-07-19 09:30:00,"Major Ions",,,,5208
15092,"LP160720","LPCRDT03",2016-07-19 09:30:00,"Nutrients",,,,5208
37868,"LP160720","LPCRDT03",2016-07-19 09:30:00,"Phytoplankton",,,,5208
41900,"LP160720","LPCRDT03",2016-07-19 09:30:00,"Zooplankton",,,,5208
769,"LP160720","LPCR-249",2016-07-19 14:00:00,"Major Ions",,,,5209
15093,"LP160720","LPCR-249",2016-07-19 14:00:00,"Nutrients",,,,5209
37869,"LP160720","LPCR-249",2016-07-19 14:00:00,"Phytoplankton",,,,5209
41901,"LP160720","LPCR-249",2016-07-19 14:00:00,"Zooplankton",,,,5209
41902,"LP160720","LPCR0024",2016-07-20 10:00:00,"Zooplankton",,,,5210
3855,"LP160720","LPCR0024",2016-07-20 10:00:00,"Major Ions",,,,5210
15094,"LP160720","LPCR0024",2016-07-20 10:00:00,"Nutrients",,,,5210
37870,"LP160720","LPCR0024",2016-07-20 10:00:00,"Phytoplankton",,,,5210
41903,"LP160720","LPCR0024",2016-07-20 10:00:00,"Zooplankton",,,,5210
3856,"LP160720","LPCR0024",2016-07-20 10:00:00,"Major Ions",,,,5210
15095,"LP160720","LPCR0024",2016-07-20 10:00:00,"Nutrients",,,,5210
3857,"LP160720","LPCR0024",2016-07-20 10:00:00,"Major Ions",,,,5210
15096,"LP160720","LPCR0024",2016-07-20 10:00:00,"Nutrients",,,,5210
41904,"LP161011","LPCR0024",2016-10-11 11:00:00,"Zooplankton",,,,5211
3858,"LP161011","LPCR0024",2016-10-11 11:00:00,"Major Ions",,,,5211
15097,"LP161011","LPCR0024",2016-10-11 11:00:00,"Nutrients",,,,5211
37871,"LP161011","LPCR0024",2016-10-11 11:00:00,"Phytoplankton",,,,5211
41905,"LP161011","LPCR0024",2016-10-11 11:00:00,"Zooplankton",,,,5211
3859,"LP161011","LPCR0024",2016-10-11 11:00:00,"Major Ions",,,,5211
15098,"LP161011","LPCR0024",2016-10-11 11:00:00,"Nutrients",,,,5211
3860,"LP161011","LPCR0024",2016-10-11 11:00:00,"Major Ions",,,,5211
15099,"LP161011","LPCR0024",2016-10-11 11:00:00,"Nutrients",,,,5211
902,"LP161011","LPCRDT04",2016-10-11 14:30:00,"Major Ions",,,,5212
15100,"LP161011","LPCRDT04",2016-10-11 14:30:00,"Nutrients",,,,5212
37872,"LP161011","LPCRDT04",2016-10-11 14:30:00,"Phytoplankton",,,,5212
41906,"LP161011","LPCRDT04",2016-10-11 14:30:00,"Zooplankton",,,,5212
41907,"LP161011","LPCR-249",2016-10-11 17:00:00,"Zooplankton",,,,5213
770,"LP161011","LPCR-249",2016-10-11 17:00:00,"Major Ions",,,,5213
15101,"LP161011","LPCR-249",2016-10-11 17:00:00,"Nutrients",,,,5213
37873,"LP161011","LPCR-249",2016-10-11 17:00:00,"Phytoplankton",,,,5213
41908,"LP161107","LPCR0024",2016-11-07 16:30:00,"Zooplankton",,,,5214
3861,"LP161107","LPCR0024",2016-11-07 16:30:00,"Major Ions",,,,5214
15117,"LP161107","LPCR0024",2016-11-07 16:30:00,"Nutrients",,,,5214
37874,"LP161107","LPCR0024",2016-11-07 16:30:00,"Phytoplankton",,,,5214
41909,"LP161107","LPCR0024",2016-11-07 16:30:00,"Zooplankton",,,,5214
3862,"LP161107","LPCR0024",2016-11-07 16:30:00,"Major Ions",,,,5214
15111,"LP161107","LPCR0024",2016-11-07 16:30:00,"Nutrients",,,,5214
3863,"LP161107","LPCR0024",2016-11-07 16:30:00,"Major Ions",,,,5214
15112,"LP161107","LPCR0024",2016-11-07 16:30:00,"Nutrients",,,,5214
41910,"LP161107","LPCR0453",2016-11-08 08:00:00,"Zooplankton",,,,5216
4104,"LP161107","LPCR0453",2016-11-08 08:00:00,"Major Ions",,,,5216
15113,"LP161107","LPCR0453",2016-11-08 08:00:00,"Nutrients",,,,5216
37875,"LP161107","LPCR0453",2016-11-08 08:00:00,"Phytoplankton",,,,5216
4105,"LP161107","LPCR0453",2016-11-08 08:00:00,"Major Ions",,,,5216
15114,"LP161107","LPCR0453",2016-11-08 08:00:00,"Nutrients",,,,5216
41911,"LP161107","LPCR0905",2016-11-08 09:40:00,"Zooplankton",,,,5217
4329,"LP161107","LPCR0905",2016-11-08 09:40:00,"Major Ions",,,,5217
15115,"LP161107","LPCR0905",2016-11-08 09:40:00,"Nutrients",,,,5217
37876,"LP161107","LPCR0905",2016-11-08 09:40:00,"Phytoplankton",,,,5217
4330,"LP161107","LPCR0905",2016-11-08 09:40:00,"Major Ions",,,,5217
15116,"LP161107","LPCR0905",2016-11-08 09:40:00,"Nutrients",,,,5217
41912,"LP161107","LPCR1169",2016-11-08 11:45:00,"Zooplankton",,,,5220
4544,"LP161107","LPCR1169",2016-11-08 11:45:00,"Major Ions",,,,5220
15105,"LP161107","LPCR1169",2016-11-08 11:45:00,"Nutrients",,,,5220
37877,"LP161107","LPCR1169",2016-11-08 11:45:00,"Phytoplankton",,,,5220
4545,"LP161107","LPCR1169",2016-11-08 11:45:00,"Major Ions",,,,5220
15106,"LP161107","LPCR1169",2016-11-08 11:45:00,"Nutrients",,,,5220
41914,"LP161107","LPCR1679",2016-11-08 14:15:00,"Zooplankton",,,,5223
49,"LP161107","LPCR1679",2016-11-08 14:15:00,"Major Ions",,,,5223
15107,"LP161107","LPCR1679",2016-11-08 14:15:00,"Nutrients",,,,5223
37878,"LP161107","LPCR1679",2016-11-08 14:15:00,"Phytoplankton",,,,5223
50,"LP161107","LPCR1679",2016-11-08 14:15:00,"Major Ions",,,,5223
15108,"LP161107","LPCR1679",2016-11-08 14:15:00,"Nutrients",,,,5223
41915,"LP161107","LPCR2085",2016-11-09 07:20:00,"Zooplankton",,,,5226
364,"LP161107","LPCR2085",2016-11-09 07:20:00,"Major Ions",,,,5226
15109,"LP161107","LPCR2085",2016-11-09 07:20:00,"Nutrients",,,,5226
37879,"LP161107","LPCR2085",2016-11-09 07:20:00,"Phytoplankton",,,,5226
365,"LP161107","LPCR2085",2016-11-09 07:20:00,"Major Ions",,,,5226
15110,"LP161107","LPCR2085",2016-11-09 07:20:00,"Nutrients",,,,5226
41916,"LP161107","LPCR2387",2016-11-09 09:00:00,"Zooplankton",,,,5228
557,"LP161107","LPCR2387",2016-11-09 09:00:00,"Major Ions",,,,5228
15102,"LP161107","LPCR2387",2016-11-09 09:00:00,"Nutrients",,,,5228
37880,"LP161107","LPCR2387",2016-11-09 09:00:00,"Phytoplankton",,,,5228
558,"LP161107","LPCR2387",2016-11-09 09:00:00,"Major Ions",,,,5228
15103,"LP161107","LPCR2387",2016-11-09 09:00:00,"Nutrients",,,,5228
565,"LP161107","LPCR2400",2016-11-09 09:40:00,"Major Ions",,,,5229
15104,"LP161107","LPCR2400",2016-11-09 09:40:00,"Nutrients",,,,5229
41917,"LP161201","LPCR0024",2016-12-01 10:45:00,"Zooplankton",,,,5232
3864,"LP161201","LPCR0024",2016-12-01 10:45:00,"Major Ions",,,,5232
15118,"LP161201","LPCR0024",2016-12-01 10:45:00,"Nutrients",,,,5232
37881,"LP161201","LPCR0024",2016-12-01 10:45:00,"Phytoplankton",,,,5232
3865,"LP161201","LPCR0024",2016-12-01 10:45:00,"Major Ions",,,,5232
15119,"LP161201","LPCR0024",2016-12-01 10:45:00,"Nutrients",,,,5232
3866,"LP161201","LPCR0024",2016-12-01 10:45:00,"Major Ions",,,,5232
15120,"LP161201","LPCR0024",2016-12-01 10:45:00,"Nutrients",,,,5232
41918,"LP161201","LPCR0453",2016-12-01 14:30:00,"Zooplankton",,,,5235
4106,"LP161201","LPCR0453",2016-12-01 14:30:00,"Major Ions",,,,5235
15121,"LP161201","LPCR0453",2016-12-01 14:30:00,"Nutrients",,,,5235
37882,"LP161201","LPCR0453",2016-12-01 14:30:00,"Phytoplankton",,,,5235
4107,"LP161201","LPCR0453",2016-12-01 14:30:00,"Major Ions",,,,5235
15122,"LP161201","LPCR0453",2016-12-01 14:30:00,"Nutrients",,,,5235
41919,"LP161201","LPCR0905",2016-12-01 16:10:00,"Zooplankton",,,,5236
4331,"LP161201","LPCR0905",2016-12-01 16:10:00,"Major Ions",,,,5236
15123,"LP161201","LPCR0905",2016-12-01 16:10:00,"Nutrients",,,,5236
37883,"LP161201","LPCR0905",2016-12-01 16:10:00,"Phytoplankton",,,,5236
4332,"LP161201","LPCR0905",2016-12-01 16:10:00,"Major Ions",,,,5236
15124,"LP161201","LPCR0905",2016-12-01 16:10:00,"Nutrients",,,,5236
41920,"LP161201","LPSJR193",2016-12-02 09:40:00,"Zooplankton",,,,5239
1583,"LP161201","LPSJR193",2016-12-02 09:40:00,"Major Ions",,,,5239
15125,"LP161201","LPSJR193",2016-12-02 09:40:00,"Nutrients",,,,5239
37884,"LP161201","LPSJR193",2016-12-02 09:40:00,"Phytoplankton",,,,5239
1584,"LP161201","LPSJR193",2016-12-02 09:40:00,"Major Ions",,,,5239
15126,"LP161201","LPSJR193",2016-12-02 09:40:00,"Nutrients",,,,5239
903,"LP161201","LPCRDT04",2016-12-12 10:00:00,"Major Ions",,,,5241
15127,"LP161201","LPCRDT04",2016-12-12 10:00:00,"Nutrients",,,,5241
37885,"LP161201","LPCRDT04",2016-12-12 10:00:00,"Phytoplankton",,,,5241
41921,"LP161201","LPCRDT04",2016-12-12 10:00:00,"Zooplankton",,,,5241
41922,"LP161201","LPCR-249",2016-12-12 14:00:00,"Zooplankton",,,,5242
771,"LP161201","LPCR-249",2016-12-12 14:00:00,"Major Ions",,,,5242
15128,"LP161201","LPCR-249",2016-12-12 14:00:00,"Nutrients",,,,5242
37886,"LP161201","LPCR-249",2016-12-12 14:00:00,"Phytoplankton",,,,5242
41923,"LP170131","LPCR0024",2017-01-31 10:00:00,"Zooplankton",,,,5243
3867,"LP170131","LPCR0024",2017-01-31 10:00:00,"Major Ions",,,,5243
15129,"LP170131","LPCR0024",2017-01-31 10:00:00,"Nutrients",,,,5243
37887,"LP170131","LPCR0024",2017-01-31 10:00:00,"Phytoplankton",,,,5243
41924,"LP170131","LPCR0024",2017-01-31 10:00:00,"Zooplankton",,,,5243
3868,"LP170131","LPCR0024",2017-01-31 10:00:00,"Major Ions",,,,5243
15130,"LP170131","LPCR0024",2017-01-31 10:00:00,"Nutrients",,,,5243
3869,"LP170131","LPCR0024",2017-01-31 10:00:00,"Major Ions",,,,5243
15131,"LP170131","LPCR0024",2017-01-31 10:00:00,"Nutrients",,,,5243
904,"LP170131","LPCRDT04",2017-01-31 14:30:00,"Major Ions",,,,5245
15132,"LP170131","LPCRDT04",2017-01-31 14:30:00,"Nutrients",,,,5245
37888,"LP170131","LPCRDT04",2017-01-31 14:30:00,"Phytoplankton",,,,5245
41925,"LP170131","LPCRDT04",2017-01-31 14:30:00,"Zooplankton",,,,5245
41926,"LP170131","LPCR-249",2017-01-31 16:30:00,"Zooplankton",,,,5246
772,"LP170131","LPCR-249",2017-01-31 16:30:00,"Major Ions",,,,5246
15133,"LP170131","LPCR-249",2017-01-31 16:30:00,"Nutrients",,,,5246
